"도봉구","계","초등학교",18563,3644,3193,317,134,14919
"도봉구","계","중학교",23960,9058,8443,291,324,14902
"도봉구","계","고등학교",104833,56908,52578,2418,1912,47925
"도봉구","계","대학(4년제 미만)",40453,27976,24931,2056,989,12477
"도봉구","계","대학교(4년제 이상)",78713,52015,45866,4529,1620,26698
"도봉구","계","대학원석사과정",9693,7304,6261,731,312,2389
"도봉구","계","대학원박사과정",2147,1761,1528,209,24,386
"도봉구","계","안 받았음(미취학 포함)",3756,252,212,32,8,3504
"도봉구","남자","계",134490,88012,82017,3351,2644,46478
"도봉구","남자","초등학교",5534,1657,1500,86,71,3877
"도봉구","남자","중학교",10244,5177,4891,77,209,5067
"도봉구","남자","고등학교",49990,31274,29574,637,1063,18716
"도봉구","남자","대학(4년제 미만)",19534,14846,13725,668,453,4688
"도봉구","남자","대학교(4년제 이상)",42085,29938,27656,1528,754,12147
"도봉구","남자","대학원석사과정",5146,3936,3582,271,83,1210
"도봉구","남자","대학원박사과정",1422,1129,1042,76,11,293
"도봉구","남자","안 받았음(미취학 포함)",535,55,47,8,-,480
"도봉구","여자","계",147628,70906,60995,7232,2679,76722
"도봉구","여자","초등학교",13029,1987,1693,231,63,11042
"도봉구","여자","중학교",13716,3881,3552,214,115,9835
"도봉구","여자","고등학교",54843,25634,23004,1781,849,29209
"도봉구","여자","대학(4년제 미만)",20919,13130,11206,1388,536,7789
"도봉구","여자","대학교(4년제 이상)",36628,22077,18210,3001,866,14551
"도봉구","여자","대학원석사과정",4547,3368,2679,460,229,1179
"도봉구","여자","대학원박사과정",725,632,486,133,13,93
"도봉구","여자","안 받았음(미취학 포함)",3221,197,165,24,8,3024
"노원구","계","계",448130,249792,220668,21075,8049,198338
"노원구","계","초등학교",25113,4537,4131,262,144,20576
"노원구","계","중학교",30860,10009,9243,495,271,20851
"노원구","계","고등학교",143547,70481,64424,3744,2313,73066
"노원구","계","대학(4년제 미만)",58197,39281,34469,3222,1590,18916
"노원구","계","대학교(4년제 이상)",156847,103312,88833,11327,3152,53535
"노원구","계","대학원석사과정",22426,17327,15300,1548,479,5099
"노원구","계","대학원박사과정",5523,4595,4052,445,98,928
"노원구","계","안 받았음(미취학 포함)",5617,250,216,32,2,5367
"노원구","남자","계",211112,137260,126752,6916,3592,73852
"노원구","남자","초등학교",7026,1916,1769,60,87,5110
"노원구","남자","중학교",12745,5143,4894,109,140,7602
"노원구","남자","고등학교",67016,38281,36154,881,1246,28735
"노원구","남자","대학(4년제 미만)",26758,20511,18856,952,703,6247
"노원구","남자","대학교(4년제 이상)",81043,58577,53190,4168,1219,22466
"노원구","남자","대학원석사과정",12021,9738,9091,488,159,2283
"노원구","남자","대학원박사과정",3569,3030,2734,258,38,539
"노원구","남자","안 받았음(미취학 포함)",934,64,64,-,-,870
"노원구","여자","계",237018,112532,93916,14159,4457,124486
"노원구","여자","초등학교",18087,2621,2362,202,57,15466
"노원구","여자","중학교",18115,4866,4349,386,131,13249
"노원구","여자","고등학교",76531,32200,28270,2863,1067,44331
"노원구","여자","대학(4년제 미만)",31439,18770,15613,2270,887,12669
"노원구","여자","대학교(4년제 이상)",75804,44735,35643,7159,1933,31069
"노원구","여자","대학원석사과정",10405,7589,6209,1060,320,2816
"노원구","여자","대학원박사과정",1954,1565,1318,187,60,389
"노원구","여자","안 받았음(미취학 포함)",4683,186,152,32,2,4497
"은평구","계","계",409726,237223,210382,17719,9122,172503
"은평구","계","초등학교",23439,4058,3449,356,253,19381
"은평구","계","중학교",28996,9532,8391,690,451,19464
"은평구","계","고등학교",142638,76070,69094,4031,2945,66568
"은평구","계","대학(4년제 미만)",56873,39738,34704,3439,1595,17135
"은평구","계","대학교(4년제 이상)",130394,89483,78926,7247,3310,40911
"은평구","계","대학원석사과정",18534,14502,12607,1416,479,4032
"은평구","계","대학원박사과정",4549,3632,3018,533,81,917
"은평구","계","안 받았음(미취학 포함)",4303,208,193,7,8,4095
"은평구","남자","계",192856,128134,118064,5768,4302,64722
"은평구","남자","초등학교",6978,1828,1597,80,151,5150
"은평구","남자","중학교",12105,4776,4358,172,246,7329
"은평구","남자","고등학교",66540,40963,38369,981,1613,25577
"은평구","남자","대학(4년제 미만)",26367,20474,18529,1189,756,5893
"은평구","남자","대학교(4년제 이상)",67609,49698,45783,2574,1341,17911
"은평구","남자","대학원석사과정",9726,8085,7428,510,147,1641
"은평구","남자","대학원박사과정",2785,2260,1958,262,40,525
"은평구","남자","안 받았음(미취학 포함)",746,50,42,-,8,696
"은평구","여자","계",216870,109089,92318,11951,4820,107781
"은평구","여자","초등학교",16461,2230,1852,276,102,14231
"은평구","여자","중학교",16891,4756,4033,518,205,12135
"은평구","여자","고등학교",76098,35107,30725,3050,1332,40991
"은평구","여자","대학(4년제 미만)",30506,19264,16175,2250,839,11242
"은평구","여자","대학교(4년제 이상)",62785,39785,33143,4673,1969,23000
"은평구","여자","대학원석사과정",8808,6417,5179,906,332,2391
"은평구","여자","대학원박사과정",1764,1372,1060,271,41,392
"은평구","여자","안 받았음(미취학 포함)",3557,158,151,7,-,3399
"서대문구","계","계",274287,158147,137356,15617,5174,116140
"서대문구","계","초등학교",14089,2403,2123,216,64,11686
"서대문구","계","중학교",17104,5606,5168,213,225,11498
"서대문구","계","고등학교",75665,39861,36605,2043,1213,35804
"서대문구","계","대학(4년제 미만)",31259,21411,18522,1976,913,9848
"서대문구","계","대학교(4년제 이상)",105438,68787,58587,8005,2195,36651
"서대문구","계","대학원석사과정",20437,14642,11965,2260,417,5795
"서대문구","계","대학원박사과정",6842,5167,4175,856,136,1675
"서대문구","계","안 받았음(미취학 포함)",3453,270,211,48,11,3183
"서대문구","남자","계",127165,83445,76167,5202,2076,43720
"서대문구","남자","초등학교",4091,918,829,48,41,3173
"서대문구","남자","중학교",6910,2823,2615,82,126,4087
"서대문구","남자","고등학교",35447,21242,20100,605,537,14205
"서대문구","남자","대학(4년제 미만)",13977,10629,9746,530,353,3348
"서대문구","남자","대학교(4년제 이상)",52084,36956,33438,2715,803,15128
"서대문구","남자","대학원석사과정",9808,7553,6646,761,146,2255
"서대문구","남자","대학원박사과정",4257,3256,2725,461,70,1001
"서대문구","남자","안 받았음(미취학 포함)",591,68,68,-,-,523
"서대문구","여자","계",147122,74702,61189,10415,3098,72420
"서대문구","여자","초등학교",9998,1485,1294,168,23,8513
"서대문구","여자","중학교",10194,2783,2553,131,99,7411
"서대문구","여자","고등학교",40218,18619,16505,1438,676,21599
"서대문구","여자","대학(4년제 미만)",17282,10782,8776,1446,560,6500
"서대문구","여자","대학교(4년제 이상)",53354,31831,25149,5290,1392,21523
"서대문구","여자","대학원석사과정",10629,7089,5319,1499,271,3540
"서대문구","여자","대학원박사과정",2585,1911,1450,395,66,674
"서대문구","여자","안 받았음(미취학 포함)",2862,202,143,48,11,2660
"마포구","계","계",317331,196056,172489,15813,7754,121275
"마포구","계","초등학교",13194,2135,1931,134,70,11059
"마포구","계","중학교",17739,5603,5070,281,252,12136
"마포구","계","고등학교",77625,39791,36213,2072,1506,37834
"마포구","계","대학(4년제 미만)",36939,25923,22280,2236,1407,11016
"마포구","계","대학교(4년제 이상)",136695,96537,84334,8524,3679,40158
"마포구","계","대학원석사과정",25479,20226,17613,1938,675,5253
"마포구","계","대학원박사과정",6659,5593,4832,596,165,1066
"마포구","계","안 받았음(미취학 포함)",3001,248,216,32,-,2753
"마포구","남자","계",146193,101888,93567,5223,3098,44305
"마포구","남자","초등학교",3516,804,756,19,29,2712
"마포구","남자","중학교",7175,2773,2559,81,133,4402
"마포구","남자","고등학교",35737,21221,19743,744,734,14516
"마포구","남자","대학(4년제 미만)",15544,12007,10820,688,499,3537
"마포구","남자","대학교(4년제 이상)",67044,50973,46837,2786,1350,16071
"마포구","남자","대학원석사과정",12756,10719,9818,655,246,2037
"마포구","남자","대학원박사과정",3946,3377,3020,250,107,569
"마포구","남자","안 받았음(미취학 포함)",475,14,14,-,-,461
"마포구","여자","계",171138,94168,78922,10590,4656,76970
"마포구","여자","초등학교",9678,1331,1175,115,41,8347
"마포구","여자","중학교",10564,2830,2511,200,119,7734
"마포구","여자","고등학교",41888,18570,16470,1328,772,23318
