,시군구명,시설코드,조성년월,설치대수,데이터 기준일자
6010,서대문구,307,,1,20221110
6011,서대문구,305,,1,20221110
6012,서대문구,302,,1,20221110
6013,서대문구,305,,1,20221110
6014,서대문구,305,,1,20221110
6015,서대문구,304,,1,20221110
6016,서대문구,302,,1,20221110
6017,서대문구,305,,2,20221110
6018,서대문구,307,,1,20221110
6019,서대문구,301,,1,20221110
6020,서대문구,305,,1,20221110
6021,서대문구,304,,1,20221110
6022,서대문구,305,,1,20221110
6023,서대문구,307,,1,20221110
6024,서대문구,302,,1,20221110
6025,서대문구,305,,1,20221110
6026,서대문구,302,,1,20221110
6027,서대문구,305,,1,20221110
6028,서대문구,305,,1,20221110
6029,서대문구,304,,1,20221110
6030,서대문구,305,,1,20221110
6031,서대문구,307,,1,20221110
6032,서대문구,304,,1,20221115
6033,서대문구,305,,1,20221115
6034,서대문구,305,,1,20221115
6035,서대문구,305,,2,20221115
6036,서대문구,307,,1,20221115
6037,서대문구,305,,2,20221115
6038,서대문구,304,,1,20221115
6039,서대문구,307,,1,20221115
6040,서대문구,305,,1,20221115
6041,서대문구,302,,1,20221115
6042,서대문구,301,,1,20221115
6043,서대문구,305,,1,20221115
6044,서대문구,305,,1,20221115
6045,서대문구,305,,1,20221115
6046,서대문구,304,,1,20221115
6047,서대문구,305,,1,20221115
6048,서대문구,307,,1,20221115
6049,서대문구,302,,1,20221115
6050,서대문구,305,,1,20221115
6051,서대문구,302,,1,20221115
6052,서대문구,305,,1,20221115
6053,서대문구,304,,1,20221109
6054,서대문구,305,,1,20221109
6055,서대문구,307,,1,20221109
6056,서대문구,305,,1,20221109
6057,서대문구,302,,1,20221109
6058,서대문구,305,,1,20221109
6059,서대문구,304,,1,20221109
6060,서대문구,307,,1,20221109
6061,서대문구,305,,1,20221109
6062,서대문구,302,,1,20221109
6063,서대문구,307,,1,20221109
6064,서대문구,304,,1,20221109
6065,서대문구,305,,1,20221109
6066,서대문구,302,,1,20221109
6067,서대문구,305,,1,20221109
6068,서대문구,301,,1,20221109
6069,서대문구,305,,1,20221109
6070,서대문구,305,,1,20221109
6071,서대문구,304,,1,20221109
6072,서대문구,305,,1,20221109
6073,서대문구,305,,1,20221109
6074,서대문구,302,,1,20221109
6075,서대문구,305,,1,20221109
6076,서대문구,304,,1,20221109
6077,서대문구,307,,1,20221109
6078,서대문구,305,,1,20221109
6079,서대문구,304,,1,20221109
6080,서대문구,305,,1,20221109
6081,서대문구,305,,1,20221109
6082,서대문구,304,,1,20221109
6083,서대문구,305,,1,20221109
6084,서대문구,307,,1,20221109
6085,서대문구,305,,1,20221109
6086,서대문구,305,,1,20221109
6087,서대문구,302,,1,20221109
6088,서대문구,304,,1,20221109
6089,서대문구,301,,1,20221109
6090,서대문구,305,,1,20221109
6091,서대문구,305,,1,20221109
6092,서대문구,307,,1,20221109
6093,서대문구,305,,1,20221109
6094,서대문구,305,,1,20221109
6095,서대문구,307,,1,20221109
6096,서대문구,304,,1,20221109
6097,서대문구,305,,1,20221109
6098,서대문구,305,,1,20221109
6099,서대문구,305,,1,20221109
6100,서대문구,302,,1,20221109
6101,서대문구,302,,1,20221109
6102,마포구,305,,1,20220831
6103,마포구,307,,1,20220831
6104,마포구,304,,1,20220831
6105,마포구,305,,1,20220831
6106,마포구,302,,1,20220831
6107,마포구,301,,1,20220831
6108,마포구,305,,1,20220831
6109,마포구,305,,1,20220831
6110,마포구,304,,1,20220831
6111,마포구,307,,1,20220831
6112,마포구,302,,1,20220831
6113,마포구,301,,1,20220831
6114,마포구,305,,1,20220831
6115,마포구,305,,1,20220831
6116,마포구,305,,1,20220831
6117,마포구,304,,1,20220831
6118,마포구,302,,1,20220831
6119,마포구,305,,1,20220831
6120,마포구,301,,1,20220831
6121,마포구,305,,1,20220831
6122,마포구,304,,1,20220831
6123,마포구,305,,1,20220831
6124,마포구,305,,1,20220831
6125,마포구,307,,1,20220831
6126,마포구,305,,1,20220831
6127,마포구,305,,1,20220831
6128,마포구,305,,1,20220831
6129,마포구,307,,1,20220831
6130,마포구,304,,1,20220831
6131,마포구,305,,1,20220831
6132,마포구,305,,1,20220831
6133,마포구,305,,1,20220831
6134,마포구,304,,1,20220831
6135,마포구,307,,1,20220831
6136,마포구,305,,1,20220831
6137,마포구,302,,1,20220831
6138,마포구,301,,1,20220831
6139,마포구,305,,1,20220831
6140,마포구,303,,1,20220831
6141,마포구,305,,1,20220831
6142,마포구,302,,1,20220831
6143,마포구,301,,1,20220831
6144,마포구,303,,1,20220831
6145,마포구,305,,1,20220831
6146,마포구,302,,1,20220831
6147,마포구,307,,1,20220831
6148,마포구,304,,1,20220831
6149,마포구,305,,1,20220831
6150,마포구,302,,1,20220831
6151,마포구,305,,1,20220831
6152,마포구,307,,1,20220831
6153,마포구,301,,1,20220831
6154,마포구,305,,1,20220831
6155,마포구,304,,1,20220831
6156,마포구,305,,1,20220831
6157,마포구,304,,1,20220831
6158,마포구,305,,1,20220831
6159,마포구,307,,1,20220831
6160,마포구,305,,1,20220831
6161,마포구,305,,1,20220831
6162,마포구,305,,1,20220831
6163,마포구,302,,1,20220831
6164,마포구,307,,1,20220831
6165,마포구,301,,1,20220831
6166,마포구,304,,1,20220831
6167,마포구,305,,1,20220831
6168,마포구,305,,1,20220831
6169,마포구,305,,1,20220831
6170,마포구,304,,1,20220831
6171,마포구,302,,1,20220831
6172,마포구,305,,1,20220831
6173,마포구,307,,1,20220831
6174,마포구,301,,1,20220831
6175,마포구,305,,1,20220831
6176,마포구,302,,1,20220831
6177,마포구,305,,1,20220831
6178,마포구,305,,1,20220831
6179,마포구,307,,1,20220831
6180,마포구,301,,1,20220831
6181,마포구,305,,1,20220831
6182,마포구,305,,1,20220831
6183,마포구,305,,1,20220831
6184,마포구,302,,1,20220831
6185,마포구,301,,1,20220831
6186,마포구,305,,1,20220831
6187,마포구,307,,1,20220831
6188,마포구,305,,1,20220831
6189,마포구,304,,1,20220831
6190,마포구,305,,1,20220831
6191,마포구,305,,1,20220831
6192,마포구,307,,1,20220831
6193,마포구,302,,1,20220831
6194,마포구,305,,1,20220831
6195,마포구,304,,1,20220831
6196,마포구,305,,1,20220831
6197,마포구,305,,1,20220831
6198,마포구,304,,1,20220831
6199,마포구,305,,1,20220831
6200,마포구,307,,1,20220831
6201,마포구,302,,1,20220831
6202,마포구,301,,1,20220831
6203,마포구,305,,1,20220831
6204,마포구,305,,1,20220831
6205,마포구,304,,1,20220831
6206,마포구,302,,1,20220831
6207,마포구,301,,1,20220831
6208,마포구,307,,1,20220831
6209,마포구,304,,1,20220831
6210,마포구,305,,1,20220831
6211,마포구,307,,1,20220831
6212,마포구,305,,2,20220831
6213,마포구,307,,1,20220831
6214,마포구,305,,2,20220831
6215,마포구,302,,1,20220831
6216,마포구,301,,1,20220831
6217,마포구,304,,1,20220831
6218,마포구,305,,1,20220831
6219,마포구,305,,1,20220831
6220,마포구,301,,1,20220831
6221,마포구,307,,1,20220831
6222,마포구,302,,1,20220831
6223,마포구,305,,1,20220831
6224,마포구,305,,1,20220831
6225,마포구,304,,1,20220831
6226,마포구,305,,1,20220831
6227,마포구,307,,1,20220831
6228,마포구,302,,1,20220831
6229,마포구,305,,1,20220831
6230,마포구,301,,1,20220831
6231,마포구,305,,1,20220831
6232,마포구,304,,1,20220831
6233,마포구,305,,1,20220831
6234,마포구,307,,1,20220831
6235,마포구,305,,1,20220831
6236,마포구,304,,1,20220831
6237,마포구,305,,1,20220831
6238,마포구,305,,1,20220831
6239,마포구,304,,1,20220831
6240,마포구,305,,1,20220831
6241,마포구,302,,1,20220831
6242,마포구,301,,1,20220831
6243,마포구,307,,1,20220831
6244,마포구,304,,1,20220831
6245,마포구,305,,1,20220831
6246,마포구,305,,1,20220831
6247,마포구,304,,1,20220831
6248,마포구,307,,1,20220905
6249,마포구,307,,1,20220905
6250,마포구,305,,1,20220905
6251,마포구,304,,1,20220905
6252,마포구,307,,1,20220905
6253,마포구,305,,1,20220905
6254,마포구,305,,1,20220905
6255,마포구,301,,1,20220905
6256,마포구,305,,1,20220905
6257,마포구,302,,1,20220905
6258,마포구,307,,1,20220905
6259,마포구,305,,1,20220905
6260,마포구,304,,1,20220905
6261,마포구,305,,1,20220905
6262,마포구,305,,1,20220905
6263,마포구,307,,1,20220905
6264,마포구,304,,1,20220905
6265,마포구,305,,1,20220905
6266,마포구,304,,1,20220905
6267,마포구,301,,1,20220905
6268,마포구,302,,1,20220905
6269,마포구,307,,1,20220905
6270,마포구,305,,1,20220905
6271,마포구,305,,1,20220905
6272,마포구,305,,1,20220905
6273,마포구,304,,1,20220905
6274,마포구,301,,1,20220905
6275,마포구,302,,1,20220905
6276,마포구,305,,1,20220905
6277,마포구,305,,1,20220905
6278,마포구,304,,1,20220905
6279,마포구,307,,1,20220905
6280,마포구,305,,1,20220905
6281,마포구,305,,1,20220831
6282,마포구,304,,1,20220831
6283,마포구,307,,1,20220831
6284,마포구,305,,1,20220831
6285,마포구,304,,1,20220831
6286,마포구,305,,1,20220831
6287,마포구,301,,1,20220831
6288,마포구,302,,1,20220831
6289,마포구,307,,1,20220831
6290,마포구,305,,1,20220831
6291,마포구,307,,1,20220831
6292,마포구,305,,1,20220831
6293,마포구,304,,1,20220831
6294,마포구,307,,1,20220831
6295,마포구,305,,1,20220831
6296,마포구,305,,1,20220831
6297,마포구,307,,1,20220831
6298,마포구,305,,1,20220831
6299,마포구,304,,1,20220831
6300,마포구,305,,1,20220831
6301,마포구,304,,1,20220831
6302,마포구,304,,1,20220905
6303,마포구,307,,1,20220831
6304,마포구,305,,1,20220831
6305,마포구,305,,1,20220831
6306,마포구,307,,1,20220831
6307,마포구,305,,1,20220831
6308,마포구,301,,1,20220831
6309,마포구,302,,1,20220831
6310,마포구,305,,1,20220831
6311,마포구,307,,1,20220831
6312,마포구,305,,1,20220831
6313,마포구,304,,1,20220831
6314,마포구,307,,1,20220831
6315,마포구,305,,1,20220831
6316,마포구,305,,1,20220831
6317,마포구,305,,1,20220831
6318,마포구,305,,1,20220831
6319,마포구,301,,1,20220831
6320,마포구,302,,1,20220831
6321,마포구,304,,1,20220831
6322,마포구,307,,1,20220831
6323,마포구,305,,1,20220831
6324,마포구,301,,1,20220905
6325,마포구,302,,1,20220905
6326,마포구,305,,1,20220905
6327,마포구,307,,1,20220905
6328,마포구,305,,1,20220905
6329,마포구,304,,1,20220905
6330,마포구,305,,1,20220905
6331,마포구,305,,1,20220905
6332,마포구,307,,1,20220905
6333,마포구,305,,1,20220905
6334,마포구,307,,1,20220905
6335,마포구,305,,1,20220905
6336,마포구,304,,1,20220905
6337,마포구,305,,1,20220905
6338,마포구,307,,1,20220905
6339,마포구,302,,1,20220905
6340,마포구,305,,1,20220905
6341,마포구,304,,1,20220905
6342,마포구,305,,1,20220905
6343,마포구,307,,1,20220905
6344,마포구,305,,1,20220905
6345,마포구,304,,1,20220905
6346,마포구,305,,1,20220905
6347,마포구,307,,1,20220905
6348,마포구,305,,1,20220905
6349,마포구,301,,1,20220905
6350,마포구,302,,1,20220905
6351,마포구,305,,1,20220905
6352,마포구,305,,1,20220905
6353,마포구,305,,1,20220831
6354,마포구,304,,1,20220831
6355,마포구,305,,1,20220831
6356,마포구,302,,1,20220831
6357,마포구,301,,1,20220831
6358,마포구,305,,1,20220831
6359,마포구,304,,1,20220831
6360,마포구,305,,1,20220831
6361,마포구,305,,1,20220831
6362,마포구,305,,1,20220831
6363,마포구,305,,1,20220831
6364,마포구,304,,1,20220831
6365,마포구,307,,1,20220831
6366,마포구,307,,1,20220831
6367,마포구,302,,1,20220831
6368,마포구,301,,1,20220831
6369,마포구,305,,1,20220831
6370,마포구,305,,1,20220831
6371,마포구,307,,1,20220831
6372,마포구,305,,1,20220831
6373,마포구,304,,1,20220831
6374,마포구,305,,1,20220831
6375,마포구,307,,1,20220831
6376,양천구,305,,2,20221109
6377,양천구,304,,1,20221109
6378,양천구,307,,1,20221109
6379,양천구,305,,1,20221109
6380,양천구,302,,1,20221109
6381,양천구,305,,1,20221109
6382,양천구,307,,1,20221109
6383,양천구,305,,1,20221109
6384,양천구,305,,1,20221109
6385,양천구,302,,1,20221109
6386,양천구,307,,1,20221109
6387,양천구,301,,1,20221109
6388,양천구,302,,1,20221109
6389,양천구,304,,1,20221109
6390,양천구,305,,1,20221109
6391,양천구,305,,1,20221109
6392,양천구,307,,1,20221109
6393,양천구,305,,1,20221109
6394,양천구,303,,1,20221109
6395,양천구,305,,1,20221109
6396,양천구,305,,1,20221109
6397,양천구,305,,1,20221109
6398,양천구,307,,1,20221109
6399,양천구,305,,1,20221109
6400,양천구,304,,1,20221109
6401,양천구,305,,1,20221109
6402,양천구,307,,1,20221109
6403,양천구,305,,1,20221109
6404,양천구,307,,1,20221109
6405,양천구,305,,1,20221109
6406,양천구,304,,1,20221109
6407,양천구,305,,1,20221109
6408,양천구,307,,1,20221109
6409,양천구,302,,1,20221109
6410,양천구,307,,1,20221109
6411,양천구,301,,1,20221109
6412,양천구,305,,1,20221109
6413,양천구,305,,1,20221109
6414,양천구,305,,1,20221109
6415,양천구,305,,1,20221109
6416,양천구,307,,1,20221109
6417,양천구,305,,1,20221109
6418,양천구,305,,1,20221109
6419,양천구,307,,1,20221109
6420,양천구,305,,1,20221109
6421,양천구,305,,1,20221109
6422,양천구,304,,1,20221109
6423,양천구,302,,1,20221109
6424,양천구,305,,1,20221109
6425,양천구,301,,1,20221109
6426,양천구,307,,1,20221109
6427,양천구,305,,1,20221109
6428,양천구,305,,1,20221109
6429,양천구,305,,1,20221109
6430,양천구,305,,1,20221109
6431,양천구,307,,1,20221109
6432,양천구,305,,1,20221109
6433,양천구,303,,1,20221109
6434,양천구,304,,1,20221109
6435,양천구,305,,1,20221109
6436,양천구,307,,1,20221109
6437,양천구,302,,1,20221109
6438,양천구,301,,1,20221109
6439,양천구,305,,1,20221109
6440,양천구,302,,1,20221109
6441,양천구,305,,1,20221109
6442,양천구,307,,1,20221109
6443,양천구,304,,1,20221109
6444,양천구,305,,1,20221109
6445,양천구,302,,1,20221109
6446,양천구,301,,1,20221109
6447,양천구,305,,1,20221109
6448,양천구,307,,1,20221109
6449,양천구,304,,1,20221109
6450,양천구,305,,1,20221109
6451,양천구,305,,1,20221109
6452,양천구,305,,1,20221109
6453,양천구,304,,1,20221109
6454,양천구,305,,1,20221109
6455,양천구,307,,1,20221109
6456,양천구,305,,1,20221109
6457,양천구,302,,2,20221109
6458,양천구,301,,1,20221109
6459,양천구,307,,1,20221109
6460,양천구,302,,1,20221109
6461,양천구,305,,1,20221109
6462,양천구,307,,1,20221109
6463,양천구,305,,1,20221109
6464,양천구,304,,1,20221109
6465,양천구,307,,1,20221109
6466,양천구,305,,1,20221109
6467,양천구,305,,1,20221109
6468,양천구,307,,1,20221109
6469,양천구,305,,1,20221109
6470,양천구,307,,1,20221109
6471,양천구,305,,1,20221109
6472,양천구,305,,1,20221109
6473,양천구,304,,1,20221109
6474,양천구,307,,1,20221109
6475,양천구,305,,1,20221109
6476,양천구,305,,1,20221109
6477,양천구,301,,1,20221109
6478,양천구,307,,1,20221109
6479,양천구,305,,1,20221109
6480,양천구,302,,1,20221109
6481,양천구,307,,1,20221109
6482,양천구,304,,1,20221109
6483,양천구,307,,1,20221109
6484,양천구,305,,1,20221109
6485,양천구,305,,1,20221109
6486,양천구,304,,1,20221109
6487,양천구,305,,1,20221109
6488,양천구,307,,1,20221109
6489,양천구,305,,1,20221109
6490,양천구,305,,1,20221109
6491,양천구,305,,1,20221109
6492,양천구,305,,1,20221109
6493,양천구,304,,1,20221109
6494,양천구,305,,2,20221109
6495,양천구,301,,1,20221109
6496,양천구,307,,1,20221109
6497,양천구,302,,1,20221109
6498,양천구,305,,1,20221109
6499,양천구,305,,1,20221109
6500,양천구,305,,1,20221109
6501,양천구,304,,1,20221109
6502,양천구,307,,1,20221109
6503,양천구,305,,1,20221109
6504,양천구,304,,1,20221109
6505,양천구,307,,1,20221109
6506,양천구,305,,1,20221109
6507,양천구,307,,1,20221109
6508,양천구,301,,1,20221109
6509,양천구,305,,1,20221109
6510,양천구,302,,2,20221109
6511,양천구,304,,1,20221109
6512,양천구,305,,1,20221109
6513,양천구,307,,1,20221109
6514,양천구,305,,1,20221109
6515,양천구,304,,1,20221109
6516,양천구,305,,1,20221109
6517,양천구,305,,1,20221109
6518,양천구,301,,1,20221109
6519,양천구,305,,1,20221109
6520,양천구,302,,1,20221109
6521,양천구,305,,1,20221109
6522,양천구,304,,1,20221109
6523,양천구,305,,2,20221109
6524,양천구,307,,1,20221109
6525,양천구,305,,1,20221109
6526,양천구,305,,1,20221109
6527,양천구,304,,1,20221109
6528,양천구,305,,2,20221109
6529,양천구,307,,1,20221109
6530,양천구,305,,2,20221109
6531,양천구,305,,1,20221109
6532,양천구,304,,1,20221109
6533,양천구,301,,1,20221109
6534,양천구,305,,1,20221109
6535,양천구,302,,1,20221109
6536,양천구,307,,1,20221109
6537,양천구,308,,1,20221109
6538,양천구,304,,1,20221109
6539,양천구,307,,1,20221109
6540,양천구,305,,1,20221109
6541,양천구,305,,1,20221109
6542,양천구,302,,1,20221109
6543,양천구,305,,2,20221109
6544,양천구,305,,2,20221109
6545,양천구,305,,2,20221109
6546,양천구,307,,1,20221109
6547,양천구,305,,1,20221109
6548,양천구,304,,1,20221109
6549,양천구,305,,1,20221109
6550,양천구,304,,1,20221109
6551,양천구,305,,1,20221109
6552,양천구,307,,1,20221109
6553,양천구,302,,2,20221109
6554,양천구,305,,1,20221109
6555,양천구,305,,1,20221109
6556,양천구,307,,1,20221109
6557,양천구,305,,1,20221109
6558,양천구,302,,2,20221109
6559,양천구,305,,1,20221109
6560,양천구,305,,1,20221109
6561,양천구,305,,1,20221109
6562,양천구,304,,1,20221109
6563,양천구,307,,1,20221109
6564,양천구,302,,1,20221109
6565,양천구,305,,1,20221109
6566,양천구,304,,1,20221109
6567,양천구,305,,1,20221109
6568,양천구,307,,1,20221109
6569,양천구,305,,1,20221109
6570,양천구,305,,1,20221109
6571,양천구,304,,1,20221109
6572,양천구,307,,1,20221109
6573,양천구,302,,1,20221109
6574,양천구,305,,1,20221109
6575,양천구,305,,1,20221109
6576,양천구,308,,1,20221109
6577,양천구,302,,1,20221109
6578,양천구,301,,1,20221109
6579,양천구,305,,1,20221109
6580,강서구,302,,1,20221027
6581,강서구,305,,1,20221027
6582,강서구,301,,1,20221027
6583,강서구,305,,1,20221027
6584,강서구,305,,1,20221027
6585,강서구,307,,1,20221027
6586,강서구,304,,1,20221027
6587,강서구,305, ,1,20221027
6588,강서구,305,,1,20221027
6589,강서구,305,,1,20221027
6590,강서구,305,,1,20221027
6591,강서구,307,,1,20221027
6592,강서구,304,,1,20221027
6593,강서구,305,,1,20221027
6594,강서구,305,,1,20221027
6595,강서구,302,,1,20221027
6596,강서구,305,,1,20221027
6597,강서구,301,,1,20221027
6598,강서구,305,,1,20221027
6599,강서구,305,,1,20221027
6600,강서구,304,,1,20221027
6601,강서구,304,,1,20221027
6602,강서구,305,,1,20221027
6603,강서구,307,,1,20221027
6604,강서구,304,,1,20221027
6605,강서구,305,,1,20221027
6606,강서구,307,,1,20221027
6607,강서구,302,,1,20221027
6608,강서구,301,,1,20221027
6609,강서구,305,,2,20221027
6610,강서구,305,,1,20221027
6611,강서구,305,,1,20221027
6612,강서구,307,,1,20221027
6613,강서구,304,,1,20221027
6614,강서구,305,,1,20221027
6615,강서구,302,,1,20221027
6616,강서구,305,,1,20221027
6617,강서구,301,,1,20221027
6618,강서구,305,,1,20221027
6619,강서구,301,,1,20221026
6620,강서구,307,,1,20221027
6621,강서구,304,,1,20221027
6622,강서구,305,,1,20221027
6623,강서구,305,,1,20221027
6624,강서구,305,,1,20221027
6625,강서구,307,,1,20221027
6626,강서구,304,,1,20221027
6627,강서구,305,,1,20221027
6628,강서구,302,,1,20221027
6629,강서구,305,,1,20221027
6630,강서구,301,,1,20221027
6631,강서구,305,,1,20221027
6632,강서구,307,,1,20221027
6633,강서구,304,,1,20221027
6634,강서구,305,,1,20221027
6635,강서구,305,,1,20221026
6636,강서구,304,,1,20221026
6637,강서구,305,,1,20221026
6638,강서구,304,,1,20221026
6639,강서구,302,,1,20221026
6640,강서구,305,,1,20221026
6641,강서구,301,,1,20221026
6642,강서구,305,,1,20221026
6643,강서구,305,,1,20221026
6644,강서구,307,,1,20221026
6645,강서구,304,,1,20221026
6646,강서구,305,,1,20221026
6647,강서구,302,,1,20221026
6648,강서구,305,,1,20221026
6649,강서구,305,,1,20221026
6650,강서구,307,,1,20221026
6651,강서구,304,,1,20221026
6652,강서구,305,,1,20221026
6653,강서구,305,,1,20221026
6654,강서구,307,,1,20221026
6655,강서구,304,,1,20221026
6656,강서구,305,,1,20221026
6657,강서구,302,,1,20221026
6658,강서구,305,,1,20221026
6659,강서구,301,,1,20221026
6660,강서구,305,,1,20221026
6661,강서구,307,,1,20221026
6662,강서구,304,,1,20221026
6663,강서구,302,,1,20221026
6664,강서구,305,,1,20221026
6665,강서구,307,,1,20221026
6666,강서구,301,,1,20221026
6667,강서구,304,,1,20221026
6668,강서구,305,,1,20221026
6669,강서구,304,,1,20221026
6670,강서구,305,,1,20221026
6671,강서구,307,,1,20221026
6672,강서구,302,,1,20221026
6673,강서구,301,,1,20221026
6674,강서구,305,,1,20221026
6675,강서구,305,,1,20221026
6676,강서구,304,,1,20221026
6677,강서구,305,,1,20221026
6678,강서구,307,,1,20221026
6679,강서구,302,,1,20221026
6680,강서구,305,,1,20221026
6681,강서구,305,,1,20221021
6682,강서구,307,,1,20221021
6683,강서구,304,,1,20221021
6684,강서구,305,,1,20221021
6685,강서구,305,,1,20221021
6686,강서구,304,,1,20221021
6687,강서구,307,,1,20221021
6688,강서구,305,,1,20221021
6689,강서구,302,,1,20221021
6690,강서구,305,,1,20221021
6691,강서구,301,,1,20221021
6692,강서구,304,,1,20221021
6693,강서구,307,,1,20221021
6694,강서구,305,,1,20221021
6695,강서구,301,,1,20221021
6696,강서구,305,,2,20221021
6697,강서구,305,,1,20221021
6698,강서구,304,,1,20221021
6699,강서구,305,,1,20221021
6700,강서구,307,,1,20221021
6701,강서구,305,,2,20221021
6702,강서구,304,,1,20221021
6703,강서구,307,,1,20221021
6704,강서구,305,,1,20221021
6705,강서구,305,,1,20221021
6706,강서구,302,,1,20221021
6707,강서구,307,,1,20221021
6708,강서구,301,,1,20221021
6709,강서구,304,,1,20221021
6710,강서구,305,,2,20221021
6711,강서구,305,,1,20221021
6712,강서구,304,,1,20221021
6713,강서구,305,,1,20221021
6714,강서구,307,,1,20221021
6715,강서구,305,,1,20221021
6716,강서구,302,,1,20221021
6717,강서구,305,,1,20221021
6718,강서구,304,,1,20221021
6719,강서구,302,,1,20221021
6720,강서구,305,,1,20221021
6721,강서구,307,,1,20221021
6722,강서구,301,,1,20221021
6723,강서구,304,,1,20221020
6724,강서구,307,,1,20221020
6725,강서구,302,,1,20221020
6726,강서구,305,,1,20221020
6727,강서구,301,,1,20221020
6728,강서구,304,,1,20221020
6729,강서구,307,,1,20221020
6730,강서구,305,,1,20221020
6731,강서구,304,,1,20221020
6732,강서구,307,,1,20221020
6733,강서구,305,,1,20221020
6734,강서구,304,,1,20221020
6735,강서구,302,,1,20221020
6736,강서구,307,,1,20221020
6737,강서구,305,,1,20221020
6738,강서구,305,,1,20221020
6739,강서구,305,,1,20221020
6740,강서구,304,,1,20221020
6741,강서구,307,,1,20221020
6742,강서구,305,,1,20221020
6743,강서구,305,,1,20221020
6744,강서구,304,,1,20221020
6745,강서구,307,,1,20221020
6746,강서구,305,,1,20221020
6747,강서구,305,,1,20221020
6748,강서구,302,,1,20221020
6749,강서구,305,,2,20221020
6750,강서구,304,,1,20221020
6751,강서구,307,,1,20221020
6752,강서구,303,,1,20221020
6753,강서구,305,,1,20221020
6754,강서구,305,,1,20221020
6755,강서구,305,,1,20221020
6756,강서구,305,,1,20221020
6757,강서구,302,,1,20221020
6758,강서구,301,,1,20221020
6759,강서구,305,,1,20221020
6760,강서구,307,,1,20221020
6761,강서구,304,,1,20221020
6762,강서구,305,,1,20221020
6763,강서구,303,,1,20221020
6764,강서구,302,,1,20221020
6765,강서구,305,,1,20221020
6766,강서구,302,,1,20221020
6767,강서구,305,,1,20221020
6768,강서구,305,,1,20221020
6769,강서구,302,,1,20221020
6770,강서구,305,,1,20221020
6771,강서구,304,,1,20221020
6772,강서구,301,,1,20221020
6773,강서구,302,,1,20221020
6774,강서구,305,,1,20221020
6775,강서구,307,,1,20221020
6776,강서구,305,,2,20221020
6777,강서구,305,,1,20221020
6778,강서구,304,,1,20221020
6779,강서구,307,,1,20221020
6780,강서구,305,,1,20221020
6781,강서구,303,,1,20221020
6782,강서구,302,,1,20221020
6783,강서구,305,,1,20221020
6784,강서구,301,,1,20221020
6785,강서구,305,,1,20221020
6786,강서구,303,,1,20221020
6787,강서구,304,,1,20221020
6788,강서구,305,,1,20221020
6789,강서구,307,,1,20221020
6790,강서구,302,,1,20221020
6791,강서구,305,,1,20221020
6792,강서구,301,,1,20221024
6793,강서구,302,,1,20221024
6794,강서구,305,,1,20221024
6795,강서구,305,,1,20221024
6796,강서구,307,,1,20221024
6797,강서구,305,,1,20221024
6798,강서구,304,,1,20221024
6799,강서구,303,,1,20221024
6800,강서구,305,,1,20221024
6801,강서구,307,,1,20221024
6802,강서구,304,,1,20221024
6803,강서구,302,,1,20221024
6804,강서구,305,,1,20221024
6805,강서구,301,,1,20221024
6806,강서구,305,,1,20221024
6807,강서구,303,,1,20221024
6808,강서구,305,,1,20221024
6809,강서구,307,,1,20221024
6810,강서구,304,,1,20221024
6811,강서구,305,,1,20221024
6812,강서구,305,,1,20221024
6813,강서구,302,,1,20221024
6814,강서구,301,,1,20221024
6815,강서구,305,,1,20221024
6816,강서구,307,,1,20221024
6817,강서구,304,,1,20221024
6818,강서구,303,,1,20221024
6819,강서구,303,,1,20221024
6820,강서구,305,,1,20221024
6821,강서구,305,,1,20221024
6822,강서구,304,,1,20221024
6823,강서구,305,,1,20221024
6824,강서구,305,,1,20221024
6825,강서구,305,,1,20221024
6826,강서구,307,,1,20221024
6827,강서구,304,,1,20221024
6828,강서구,305,,1,20221024
6829,강서구,304,,1,20221024
6830,강서구,305,,1,20221024
6831,강서구,302,,1,20221024
6832,강서구,301,,1,20221024
6833,강서구,305,,1,20221024
6834,강서구,304,,1,20221024
6835,강서구,305,,1,20221024
6836,강서구,305,,1,20221024
6837,강서구,301,,1,20221024
6838,강서구,302,,1,20221024
6839,강서구,305,,1,20221024
6840,강서구,304,,1,20221024
6841,강서구,301,,1,20221024
6842,강서구,302,,1,20221024
6843,강서구,305,,1,20221024
6844,강서구,305,,1,20221024
6845,강서구,305,,1,20221024
6846,강서구,305,,1,20221024
6847,강서구,304,,1,20221024
6848,강서구,302,,1,20221024
6849,강서구,301,,1,20221024
6850,강서구,305,,1,20221024
6851,강서구,302,,1,20221024
6852,강서구,304,,1,20221024
6853,강서구,305,,1,20221024
6854,강서구,305,,1,20221024
6855,강서구,305,,1,20221024
6856,강서구,302,,1,20221024
6857,강서구,301,,1,20221024
6858,강서구,304,,1,20221025
6859,강서구,305,,1,20221025
6860,강서구,307,,1,20221025
6861,강서구,305,,1,20221025
6862,강서구,301,,1,20221025
6863,강서구,302,,1,20221025
6864,강서구,305,,2,20221025
6865,강서구,304,,1,20221025
6866,강서구,307,,1,20221025
6867,강서구,305,,1,20221025
6868,강서구,307,,1,20221025
6869,강서구,305,,1,20221025
6870,강서구,304,,1,20221025
6871,강서구,301,,1,20221025
6872,강서구,302,,1,20221025
6873,강서구,305,,1,20221025
6874,강서구,305,,1,20221025
6875,강서구,304,,1,20221025
6876,강서구,305,,1,20221025
